respondent_id,persona,age_group,gender,city_tier,education_level,employment_status,shopping_frequency,platform_1,platform_2,platform_3,primary_device,browse_time_before_purchase,cart_abandonment_freq,cart_abandon_reason,cat_fashion,cat_electronics,cat_grocery,cat_beauty,cat_home,cat_books,cat_sports,cat_toys,review_importance_score,discovery_channel,recommendation_acceptance_score,monthly_income_bracket,monthly_spend_bracket,max_single_transaction_value,discount_sensitivity_score,impulse_discount_threshold,preferred_payment_method,loyalty_member,loyalty_member_flag,delivery_importance_score,return_frequency,social_purchase_influence_freq,social_commerce_adoption,repeat_purchase_intent_score,platform_switching_propensity,review_writing_freq,festive_spend_proportion,impulse_trigger_type,ai_personalisation_comfort,will_purchase,age_enc,shopping_freq_enc,browse_time_enc,abandon_freq_enc,education_enc,city_tier_enc,income_enc,spend_enc,return_freq_enc,social_inf_enc,discount_thresh_enc,festive_enc,spend_winsorised,log_spend,gender_Female,gender_Male,gender_Non-binary,gender_Prefer not to say,city_tier_Metro (Tier 1),city_tier_Rural / town,city_tier_Tier 2 city,city_tier_Tier 3 city,employment_status_Homemaker,employment_status_Salaried (govt.),employment_status_Salaried (private),employment_status_Self-employed,employment_status_Student,employment_status_Unemployed,primary_device_Laptop / desktop,primary_device_Smartphone,primary_device_Tablet,discovery_channel_Email / app notifications,discovery_channel_Friends / family,discovery_channel_Influencer reviews,discovery_channel_Platform recommendations,discovery_channel_Search engine,discovery_channel_Social media ads,preferred_payment_method_Buy now pay later,preferred_payment_method_Cash on delivery,preferred_payment_method_Credit card,preferred_payment_method_Debit card,preferred_payment_method_Net banking,preferred_payment_method_UPI,social_commerce_adoption_No but open to it,social_commerce_adoption_No not interested,social_commerce_adoption_Yes occasionally,social_commerce_adoption_Yes regularly,impulse_trigger_type_Boredom,impulse_trigger_type_Festive sale,impulse_trigger_type_Flash sale notification,impulse_trigger_type_Gifting occasion,impulse_trigger_type_Influencer post,impulse_trigger_type_Recommendation email,cart_abandon_reason_Found better deal elsewhere,cart_abandon_reason_High delivery charges,cart_abandon_reason_High price / no discount,cart_abandon_reason_Just browsing,cart_abandon_reason_N/A - I rarely abandon,cart_abandon_reason_Payment issues,cluster,cluster_name
2924,value_seeker,25-34,Male,Metro (Tier 1),Postgraduate,Salaried (private),Occasionally,Nykaa,Meesho,Myntra,Smartphone,Under 10 minutes,Often,High price / no discount,1,1,0,0,0,1,0,0,2,Platform recommendations,2,20000-50000,2000-5000,2293.71,3,10-20pct,Debit card,Yes - multiple programmes,1,4,Occasionally,Rarely,Yes occasionally,3,1,Occasionally,26-50pct,Recommendation email,2,0,2,2,1,4,3,4,2,3,3,2,2,3,2293.71,7.738361752854566,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Deal hunters
2925,urban_professional,45-54,Female,Metro (Tier 1),Undergraduate,Self-employed,Monthly,Flipkart,Brand website,Ajio,Laptop / desktop,10-30 minutes,Never,Just browsing,1,1,0,0,0,0,1,0,4,Platform recommendations,3,50000-100000,500-2000,1934.6,4,Above 60pct,Credit card,Yes - one programme,1,4,Rarely,Sometimes,Yes occasionally,4,1,Frequently,10-25pct,Flash sale notification,3,1,4,3,2,1,2,4,3,2,2,3,5,2,1934.6,7.568172634919163,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,Tech-savvy explorers
2926,value_seeker,35-44,Male,Tier 2 city,Undergraduate,Self-employed,Monthly,Ajio,Nykaa,Myntra,Laptop / desktop,30-60 minutes,Sometimes,High delivery charges,1,1,1,1,0,0,0,1,5,Search engine,4,50000-100000,500-2000,5882.09,2,10-20pct,Debit card,No not interested,0,4,Rarely,Sometimes,Yes regularly,2,3,Frequently,More than 50pct,Boredom,2,1,3,3,3,3,2,3,3,2,2,3,2,4,5882.09,8.679837413064623,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,Value seekers
2927,budget_student,25-34,Male,Tier 2 city,Undergraduate,Student,Monthly,Amazon,Ajio,Flipkart,Smartphone,30-60 minutes,Often,High delivery charges,1,1,0,1,0,1,0,1,5,Email / app notifications,2,50000-100000,5000-15000,8329.89,3,21-40pct,Debit card,No not interested,0,5,Rarely,Rarely,No but open to it,3,3,Rarely,Less than 10pct,Flash sale notification,3,1,2,3,3,4,2,3,3,4,2,2,3,1,8329.89,9.027725572190704,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,Value seekers
2928,urban_professional,25-34,Male,Tier 3 city,Undergraduate,Salaried (private),Weekly,Amazon,Nykaa,Other,Smartphone,Under 10 minutes,Often,High price / no discount,0,1,1,1,0,0,1,1,4,Platform recommendations,4,100000-200000,Above 15000,11922.44,3,21-40pct,Credit card,Yes - one programme,1,3,Occasionally,Never,Yes regularly,4,3,Frequently,26-50pct,Recommendation email,4,0,2,4,1,4,2,2,4,5,3,1,3,3,11922.44,9.38626148958911,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,Tech-savvy explorers
2929,value_seeker,25-34,Male,Tier 3 city,High school or below,Salaried (private),Monthly,Flipkart,Brand website,,Smartphone,30-60 minutes,Rarely,Just browsing,1,0,1,0,1,1,0,0,1,Search engine,2,100000-200000,Above 15000,16190.06,2,Discounts dont trigger,Debit card,No but considering,0,5,Frequently,Rarely,Yes occasionally,3,3,Frequently,More than 50pct,Flash sale notification,3,0,2,3,3,2,1,2,4,5,4,2,1,4,16190.06,9.692214517042348,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,Occasional browsers
2930,budget_student,18-24,Male,Metro (Tier 1),Undergraduate,Student,Monthly,Flipkart,Meesho,Nykaa,Smartphone,More than 1 hour,Almost always,High delivery charges,1,1,0,0,0,1,1,0,5,Influencer reviews,3,Below 20000,Under 500,345.7,5,21-40pct,UPI,No but considering,0,3,Rarely,Often,No but open to it,2,4,Never,26-50pct,Flash sale notification,3,0,1,3,4,5,2,4,1,1,2,4,3,3,345.7,5.8484598526909775,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Deal hunters
2931,urban_professional,35-44,Female,Metro (Tier 1),Postgraduate,Salaried (private),Weekly,Nykaa,Amazon,Flipkart,Laptop / desktop,Under 10 minutes,Rarely,Just browsing,0,0,0,1,0,0,1,0,5,Influencer reviews,4,100000-200000,Above 15000,17575.63,2,Above 60pct,UPI,Yes - multiple programmes,1,5,Rarely,Often,No but open to it,2,2,Occasionally,Less than 10pct,Gifting occasion,4,1,3,4,1,2,3,4,4,5,2,4,5,1,17575.63,9.774325457755236,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,Tech-savvy explorers
2932,urban_professional,25-34,Male,Tier 2 city,Undergraduate,Salaried (private),Weekly,Amazon,Myntra,Other,Smartphone,10-30 minutes,Rarely,Found better deal elsewhere,1,1,1,0,0,0,1,0,5,Email / app notifications,5,100000-200000,2000-5000,22427.79,3,41-60pct,Credit card,Yes - multiple programmes,1,4,Rarely,Rarely,Yes occasionally,5,1,Occasionally,26-50pct,Flash sale notification,5,1,2,4,2,2,2,3,4,3,2,2,4,3,22427.79,10.018100680450578,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,Tech-savvy explorers
2933,urban_professional,25-34,Male,Metro (Tier 1),Undergraduate,Salaried (private),Monthly,Flipkart,Myntra,Brand website,Smartphone,10-30 minutes,Never,High price / no discount,1,1,1,1,0,0,1,0,4,Social media ads,5,50000-100000,2000-5000,3651.86,4,41-60pct,Debit card,Yes - one programme,1,4,Never,Sometimes,No not interested,5,3,Frequently,Less than 10pct,Gifting occasion,4,1,2,3,2,1,2,4,3,3,1,3,4,1,3651.86,8.203265701396214,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,Tech-savvy explorers
2934,budget_student,18-24,Female,Tier 2 city,Undergraduate,Student,Monthly,Flipkart,Meesho,Amazon,Smartphone,More than 1 hour,Often,High delivery charges,1,0,0,0,0,1,0,0,5,Social media ads,4,Below 20000,Under 500,1885.83,4,Discounts dont trigger,UPI,Yes - one programme,1,2,Never,Sometimes,Yes regularly,4,1,Occasionally,26-50pct,Flash sale notification,4,0,1,3,4,4,2,3,1,1,1,3,1,3,1885.83,7.542653451220104,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,Deal hunters
2935,urban_professional,25-34,Male,Metro (Tier 1),Doctoral,Salaried (private),Weekly,Amazon,Flipkart,Myntra,Smartphone,30-60 minutes,Rarely,Found better deal elsewhere,0,0,1,1,0,1,1,0,5,Platform recommendations,3,100000-200000,5000-15000,4601.12,3,41-60pct,Debit card,No but considering,0,5,Rarely,Rarely,Yes occasionally,3,3,Occasionally,Less than 10pct,Flash sale notification,5,0,2,4,3,2,4,4,4,4,2,2,4,1,4601.12,8.434272345874644,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Premium loyalists
2936,value_seeker,35-44,Male,Tier 3 city,Postgraduate,Self-employed,Weekly,Ajio,Other,Meesho,Smartphone,10-30 minutes,Never,High price / no discount,0,1,1,0,1,0,0,0,4,Platform recommendations,4,50000-100000,500-2000,3541.68,3,41-60pct,Net banking,No but considering,0,3,Never,Often,Yes occasionally,1,3,Occasionally,Less than 10pct,Gifting occasion,3,0,3,4,2,1,3,2,3,2,1,4,4,1,3541.68,8.172638781847718,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,Occasional browsers
2937,urban_professional,25-34,Male,Metro (Tier 1),Postgraduate,Salaried (private),Monthly,Other,Myntra,Ajio,Smartphone,30-60 minutes,Rarely,Found better deal elsewhere,1,0,0,1,1,0,1,0,4,Platform recommendations,5,Above 200000,Above 15000,41043.87,2,21-40pct,Debit card,Yes - multiple programmes,1,4,Rarely,Sometimes,Yes regularly,5,2,Frequently,10-25pct,Flash sale notification,5,1,2,3,3,2,3,4,5,5,2,3,3,2,41043.87,10.6224211375219,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,Tech-savvy explorers
2938,budget_student,18-24,Male,Tier 2 city,Undergraduate,Student,Weekly,Flipkart,Meesho,Myntra,Smartphone,10-30 minutes,Sometimes,Payment issues,1,0,1,0,1,1,0,0,4,Friends / family,4,50000-100000,500-2000,9048.46,3,21-40pct,Debit card,No but considering,0,5,Rarely,Often,Yes occasionally,2,4,Occasionally,26-50pct,Influencer post,3,0,1,4,2,3,2,3,3,2,2,4,3,3,9048.46,9.110460366405448,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,Occasional browsers
2939,urban_professional,25-34,Male,Metro (Tier 1),Undergraduate,Salaried (private),Daily or almost daily,Nykaa,Amazon,,Smartphone,30-60 minutes,Rarely,Found better deal elsewhere,1,0,1,0,0,0,1,0,4,Social media ads,5,50000-100000,5000-15000,6172.31,4,10-20pct,Net banking,Yes - multiple programmes,1,3,Occasionally,Rarely,No but open to it,4,2,Occasionally,10-25pct,Recommendation email,4,1,2,5,3,2,2,4,3,4,3,2,2,2,6172.31,8.727990439827293,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,Tech-savvy explorers
2940,budget_student,18-24,Female,Tier 2 city,Undergraduate,Student,Monthly,Flipkart,Other,,Smartphone,30-60 minutes,Often,High delivery charges,0,1,1,0,1,0,0,0,5,Search engine,5,20000-50000,2000-5000,3211.26,3,21-40pct,UPI,No not interested,0,4,Frequently,Often,Yes occasionally,3,4,Never,26-50pct,Influencer post,1,1,1,3,3,4,2,3,2,3,4,4,3,3,3211.26,8.074730018241475,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4,Occasional browsers
2941,premium_loyalist,45-54,Male,Tier 3 city,Undergraduate,Salaried (private),Daily or almost daily,Flipkart,Ajio,,Smartphone,More than 1 hour,Never,N/A - I rarely abandon,1,0,1,1,0,0,1,0,5,Platform recommendations,3,20000-50000,Under 500,2197.54,4,Discounts dont trigger,Credit card,Yes - multiple programmes,1,4,Never,Sometimes,No but open to it,3,1,Frequently,Less than 10pct,Festive sale,5,1,4,5,4,1,2,2,2,1,1,3,1,1,2197.54,7.695548782678686,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,Tech-savvy explorers
2942,homemaker,25-34,Female,Tier 2 city,Undergraduate,Homemaker,Weekly,Flipkart,Meesho,Amazon,Laptop / desktop,30-60 minutes,Rarely,Found better deal elsewhere,0,0,1,1,1,0,0,0,3,Search engine,2,20000-50000,500-2000,3692.9,5,10-20pct,UPI,No not interested,0,4,Never,Sometimes,No but open to it,4,3,Occasionally,More than 50pct,Festive sale,3,1,2,4,3,2,2,3,2,2,1,3,2,4,3692.9,8.214438089466935,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,Occasional browsers
2943,value_seeker,55+,Male,Tier 2 city,Undergraduate,Salaried (private),Daily or almost daily,Nykaa,Meesho,,Smartphone,10-30 minutes,Almost always,High delivery charges,0,1,0,0,0,0,0,0,5,Social media ads,1,50000-100000,5000-15000,8085.99,3,10-20pct,Debit card,No not interested,0,4,Rarely,Sometimes,No but open to it,2,3,Rarely,26-50pct,Festive sale,2,0,5,5,2,5,2,3,3,4,2,3,2,3,8085.99,8.998011876542567,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,Occasional browsers
2944,homemaker,35-44,Female,Rural / town,Postgraduate,Homemaker,Monthly,Nykaa,Myntra,Flipkart,Smartphone,Under 10 minutes,Almost always,High delivery charges,1,0,1,0,1,0,0,0,5,Social media ads,1,50000-100000,2000-5000,15105.74,2,41-60pct,Debit card,No not interested,0,3,Rarely,Rarely,No but open to it,3,3,Rarely,More than 50pct,Influencer post,1,0,3,3,1,5,3,1,3,3,2,2,4,4,15105.74,9.622896280830982,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,Occasional browsers
2945,budget_student,18-24,Female,Tier 3 city,Undergraduate,Student,Weekly,Amazon,Flipkart,,Laptop / desktop,10-30 minutes,Rarely,High delivery charges,1,0,0,0,0,0,0,0,5,Search engine,4,20000-50000,2000-5000,1276.64,4,21-40pct,Cash on delivery,No not interested,0,5,Occasionally,Often,No but open to it,3,3,Occasionally,26-50pct,Flash sale notification,4,1,1,4,2,2,2,2,2,3,3,4,3,3,1276.64,7.152769905114515,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Deal hunters
2946,value_seeker,18-24,Female,Rural / town,High school or below,Self-employed,Monthly,Meesho,Flipkart,,Smartphone,10-30 minutes,Sometimes,Just browsing,1,1,0,0,1,0,0,0,4,Social media ads,5,20000-50000,500-2000,598.62,4,10-20pct,Debit card,No not interested,0,4,Occasionally,Often,Yes occasionally,2,4,Occasionally,10-25pct,Festive sale,3,1,1,3,2,3,1,1,2,2,3,4,2,2,598.62,6.396296121242538,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Deal hunters
2947,homemaker,25-34,Male,Tier 3 city,High school or below,Homemaker,Monthly,Meesho,Flipkart,Nykaa,Smartphone,10-30 minutes,Rarely,Just browsing,0,0,1,1,1,0,0,1,3,Search engine,1,50000-100000,2000-5000,3766.54,4,21-40pct,Credit card,No not interested,0,4,Occasionally,Sometimes,No but open to it,4,2,Occasionally,10-25pct,Flash sale notification,3,0,2,3,2,2,1,2,3,3,3,3,3,2,3766.54,8.234177547564396,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,Value seekers
2948,premium_loyalist,35-44,Male,Metro (Tier 1),Postgraduate,Salaried (private),Daily or almost daily,Amazon,Brand website,Flipkart,Tablet,10-30 minutes,Often,High delivery charges,1,1,1,0,0,0,1,0,2,Search engine,5,100000-200000,5000-15000,11134.62,2,10-20pct,Net banking,Yes - one programme,1,4,Rarely,Sometimes,Yes occasionally,4,3,Never,More than 50pct,Recommendation email,5,1,3,5,2,4,3,4,4,4,2,3,2,4,11134.62,9.31790425842876,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,Tech-savvy explorers
2949,urban_professional,25-34,Male,Metro (Tier 1),Undergraduate,Salaried (govt.),Occasionally,Flipkart,Nykaa,,Smartphone,10-30 minutes,Rarely,N/A - I rarely abandon,1,1,1,0,1,0,1,0,4,Search engine,3,50000-100000,2000-5000,1878.73,3,21-40pct,Cash on delivery,No not interested,0,5,Occasionally,Sometimes,Yes occasionally,4,4,Never,10-25pct,Flash sale notification,5,0,2,2,2,2,2,4,3,3,3,3,3,2,1878.73,7.538883428488806,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Premium loyalists
2950,premium_loyalist,35-44,Female,Metro (Tier 1),Postgraduate,Salaried (private),Weekly,Brand website,Amazon,Myntra,Smartphone,Under 10 minutes,Rarely,N/A - I rarely abandon,1,1,0,1,1,0,0,0,5,Platform recommendations,4,100000-200000,5000-15000,32440.16,3,Discounts dont trigger,Credit card,Yes - one programme,1,4,Occasionally,Often,No but open to it,4,3,Frequently,10-25pct,Recommendation email,3,1,3,4,1,2,3,4,4,4,3,4,1,2,32440.16,10.387183265913093,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,Tech-savvy explorers
2951,budget_student,18-24,Female,Tier 2 city,Undergraduate,Student,Occasionally,Meesho,Flipkart,,Smartphone,10-30 minutes,Almost always,Found better deal elsewhere,1,0,0,1,0,1,0,0,5,Search engine,5,20000-50000,500-2000,3473.7,5,10-20pct,Debit card,No not interested,0,5,Rarely,Almost always,Yes occasionally,2,4,Occasionally,10-25pct,Flash sale notification,4,1,1,2,2,5,2,3,2,2,2,5,2,2,3473.7,8.153263423336911,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Deal hunters
2952,budget_student,18-24,Male,Metro (Tier 1),Undergraduate,Student,Weekly,Meesho,Ajio,Flipkart,Smartphone,More than 1 hour,Often,High delivery charges,0,1,1,1,0,1,0,0,4,Influencer reviews,4,Below 20000,Under 500,263.77,4,10-20pct,Debit card,No not interested,0,5,Rarely,Rarely,Yes regularly,3,2,Rarely,Less than 10pct,Recommendation email,4,1,1,4,4,4,2,4,1,1,2,2,2,1,263.77,5.578861524593351,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,Deal hunters
2953,urban_professional,25-34,Male,Metro (Tier 1),Doctoral,Salaried (private),Weekly,Myntra,Flipkart,,Smartphone,10-30 minutes,Never,N/A - I rarely abandon,1,1,0,1,0,1,0,0,2,Friends / family,3,100000-200000,5000-15000,17119.46,2,Discounts dont trigger,Debit card,No not interested,0,4,Occasionally,Rarely,Yes regularly,5,2,Frequently,10-25pct,Flash sale notification,2,1,2,4,2,1,4,4,4,4,3,2,1,2,17119.46,9.748029518493642,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,Premium loyalists
2954,premium_loyalist,35-44,Male,Metro (Tier 1),Undergraduate,Salaried (govt.),Weekly,Amazon,Flipkart,Brand website,Smartphone,10-30 minutes,Never,Just browsing,1,1,1,0,0,0,0,0,5,Social media ads,5,50000-100000,5000-15000,3782.86,3,21-40pct,UPI,Yes - multiple programmes,1,5,Occasionally,Rarely,No but open to it,5,4,Frequently,26-50pct,Festive sale,4,1,3,4,2,1,2,4,3,4,3,2,3,3,3782.86,8.238499931601496,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,Tech-savvy explorers
2955,budget_student,18-24,Male,Metro (Tier 1),Undergraduate,Student,Occasionally,Flipkart,Brand website,,Laptop / desktop,30-60 minutes,Often,High delivery charges,0,1,1,0,0,1,0,0,4,Influencer reviews,5,20000-50000,Under 500,3669.84,4,Discounts dont trigger,UPI,No but considering,0,3,Never,Sometimes,Yes regularly,3,2,Rarely,Less than 10pct,Gifting occasion,4,1,1,2,3,4,2,4,2,1,1,3,1,1,3669.84,8.208175797692723,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,Deal hunters
2956,budget_student,18-24,Female,Tier 2 city,Undergraduate,Student,Occasionally,Amazon,Myntra,Other,Laptop / desktop,More than 1 hour,Often,High delivery charges,1,1,1,0,0,1,0,0,3,Social media ads,3,20000-50000,2000-5000,1576.76,5,10-20pct,Debit card,No not interested,0,2,Rarely,Almost always,No but open to it,3,3,Frequently,26-50pct,Gifting occasion,3,0,1,2,4,4,2,3,2,3,2,5,2,3,1576.76,7.363761398584019,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Deal hunters
2957,homemaker,25-34,Female,Tier 3 city,Postgraduate,Homemaker,Occasionally,Myntra,Ajio,,Smartphone,Under 10 minutes,Almost always,High delivery charges,0,1,1,1,1,0,0,1,2,Platform recommendations,4,50000-100000,500-2000,3801.55,3,21-40pct,Cash on delivery,No not interested,0,5,Occasionally,Often,Yes occasionally,4,3,Occasionally,Less than 10pct,Influencer post,2,0,2,2,1,5,3,2,3,2,3,4,3,1,3801.55,8.243427173290916,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,Value seekers
2958,homemaker,35-44,Female,Tier 3 city,Postgraduate,Self-employed,Monthly,Ajio,Flipkart,Meesho,Smartphone,30-60 minutes,Rarely,High price / no discount,1,0,0,1,0,0,0,1,5,Platform recommendations,2,50000-100000,2000-5000,4070.7,4,21-40pct,UPI,No but considering,0,5,Rarely,Sometimes,Yes occasionally,3,4,Rarely,Less than 10pct,Festive sale,4,1,3,3,3,2,3,2,3,3,2,3,3,1,4070.7,8.311815881645972,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,Value seekers
2959,urban_professional,18-24,Female,Metro (Tier 1),Undergraduate,Salaried (private),Monthly,Meesho,Amazon,Myntra,Smartphone,30-60 minutes,Rarely,Just browsing,1,1,0,1,0,1,0,0,5,Search engine,5,50000-100000,2000-5000,2773.66,3,41-60pct,UPI,Yes - one programme,1,2,Rarely,Rarely,Yes occasionally,5,2,Never,26-50pct,Gifting occasion,4,1,1,3,3,2,2,4,3,3,2,2,4,3,2773.66,7.928283496151515,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,Tech-savvy explorers
2960,value_seeker,35-44,Female,Tier 3 city,Undergraduate,Salaried (private),Monthly,Nykaa,Meesho,Amazon,Smartphone,30-60 minutes,Sometimes,Just browsing,0,1,1,1,0,0,0,0,5,Platform recommendations,4,20000-50000,Under 500,1852.4,4,Discounts dont trigger,UPI,No but considering,0,2,Rarely,Often,Yes occasionally,2,3,Frequently,10-25pct,Gifting occasion,2,1,3,3,3,3,2,2,2,1,2,4,1,2,1852.4,7.524777069152591,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,Occasional browsers
2961,urban_professional,35-44,Male,Metro (Tier 1),Undergraduate,Salaried (govt.),Weekly,Myntra,Flipkart,Amazon,Smartphone,Under 10 minutes,Sometimes,High price / no discount,0,1,0,0,0,1,1,0,5,Friends / family,3,Above 200000,5000-15000,18566.99,1,21-40pct,Net banking,Yes - multiple programmes,1,4,Occasionally,Sometimes,No not interested,4,1,Frequently,26-50pct,Festive sale,4,1,3,4,1,3,2,4,5,4,3,3,3,3,18566.99,9.829194409393162,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,Tech-savvy explorers
